season,team_id,team_name,player_position_category,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
2023,732,Zaragoza,attacker,48.493506493506494,70.81818181818181,70.83116883116882,67.79220779220779,60.467532467532465,65.18181818181819,48.298701298701296,50.116883116883116,53.506493506493506,67.12987012987013,66.14285714285714,66.05194805194805,61.285714285714285,65.7012987012987,74.92207792207792,67.88311688311688,76.14285714285714,74.01298701298701,76.93506493506493,64.18181818181819,63.97402597402598,31.155844155844157,70.0,59.83116883116883,64.2987012987013,62.506493506493506,29.571428571428573,38.311688311688314,34.54545454545455,8.480519480519481,10.61038961038961,11.948051948051948,10.545454545454545,9.636363636363637
2023,797,Elche,goalkeeper,13.691176470588236,11.176470588235293,16.08823529411765,35.76470588235294,15.073529411764707,13.279411764705882,15.191176470588236,14.029411764705882,35.39705882352941,24.58823529411765,36.86764705882353,41.044117647058826,46.85294117647059,71.97058823529412,36.98529411764706,55.76470588235294,59.01470588235294,36.338235294117645,60.25,12.617647058823529,29.647058823529413,19.426470588235293,11.882352941176471,49.3235294117647,24.441176470588236,56.411764705882355,20.647058823529413,12.0,15.102941176470589,73.97058823529412,72.95588235294117,74.1029411764706,74.04411764705883,75.42647058823529
2023,797,Elche,defender,67.98206278026906,59.856502242152466,54.97757847533632,69.52914798206278,56.587443946188344,69.26457399103138,67.5829596412556,56.493273542600896,64.26008968609865,69.82959641255606,72.49775784753363,71.34529147982063,73.46636771300449,65.45291479820628,65.93273542600897,63.61434977578475,66.32735426008969,72.13452914798206,63.24215246636771,60.65470852017937,62.493273542600896,62.68609865470852,62.044843049327355,63.67713004484305,52.95067264573991,64.90582959641256,60.210762331838566,60.9237668161435,59.65022421524664,10.327354260089686,10.74439461883408,9.044843049327355,9.659192825112108,10.896860986547086
2023,797,Elche,midfielder,66.71691176470588,62.99632352941177,53.606617647058826,70.18382352941177,56.419117647058826,70.03308823529412,68.26470588235294,59.8014705882353,64.97426470588235,70.5,73.21323529411765,72.19852941176471,74.81617647058823,65.13602941176471,68.375,65.93014705882354,64.25735294117646,70.69852941176471,61.44117647058823,63.41544117647059,60.911764705882355,58.56985294117647,64.38602941176471,66.125,57.3014705882353,63.97794117647059,55.12132352941177,57.911764705882355,54.158088235294116,10.691176470588236,10.904411764705882,10.117647058823529,9.393382352941176,10.775735294117647
2023,797,Elche,attacker,63.93396226415094,65.54716981132076,54.89622641509434,68.75471698113208,57.74528301886792,69.01886792452831,69.5754716981132,61.79245283018868,63.471698113207545,70.21698113207547,72.99056603773585,72.5377358490566,77.64150943396227,66.90566037735849,74.02830188679245,71.11320754716981,63.198113207547166,71.48113207547169,63.25471698113208,65.83018867924528,64.31132075471699,55.971698113207545,69.10377358490567,69.69811320754717,63.75471698113208,67.16037735849056,50.64150943396226,54.971698113207545,48.594339622641506,8.443396226415095,11.61320754716981,10.69811320754717,9.264150943396226,10.68867924528302
2023,799,Mirandes,goalkeeper,11.833333333333334,8.666666666666666,10.166666666666666,25.0,7.833333333333333,9.166666666666666,12.166666666666666,13.666666666666666,21.666666666666668,11.666666666666666,25.166666666666668,27.333333333333332,33.0,59.166666666666664,40.166666666666664,44.833333333333336,43.80952380952381,16.333333333333332,43.166666666666664,8.0,24.666666666666668,8.666666666666666,4.833333333333333,29.166666666666668,16.333333333333332,37.5,6.166666666666667,10.5,10.0,61.833333333333336,62.0,59.666666666666664,63.833333333333336,65.5
2023,799,Mirandes,defender,55.166666666666664,40.725,56.53333333333333,60.4375,37.770833333333336,57.7625,44.983333333333334,40.92916666666667,50.06666666666667,62.1125,62.833333333333336,63.75416666666667,58.55833333333333,62.420833333333334,68.28333333333333,47.2375,60.19166666666667,56.13333333333333,57.3125,41.67916666666667,59.46666666666667,62.475,48.94166666666667,52.333333333333336,41.733333333333334,54.00833333333333,58.94166666666667,64.87916666666666,62.28333333333333,11.416666666666666,10.716666666666667,11.004166666666666,12.258333333333333,9.0
2023,799,Mirandes,midfielder,56.23628691983122,60.324894514767934,51.14767932489451,62.94092827004219,47.620253164556964,65.24472573839662,52.358649789029535,47.89029535864979,58.39662447257384,67.09704641350211,72.29535864978902,70.80168776371308,71.72573839662448,62.270042194092824,67.47257383966245,60.50210970464135,61.767932489451475,56.0126582278481,57.654008438818565,55.51054852320675,49.860759493670884,46.45569620253165,59.9873417721519,62.270042194092824,54.050632911392405,57.30379746835443,41.0,46.55696202531646,44.970464135021096,11.485232067510548,11.075949367088608,9.185654008438819,10.286919831223628,9.09704641350211
2023,799,Mirandes,attacker,51.73170731707317,63.77439024390244,55.58536585365854,60.48170731707317,49.09756097560975,65.0060975609756,50.140243902439025,49.55487804878049,52.05487804878049,66.28658536585365,70.91463414634147,69.92682926829268,68.25,60.84146341463415,65.14024390243902,62.94512195121951,65.7439024390244,54.65853658536585,60.91463414634146,59.451219512195124,47.76829268292683,41.457317073170735,63.1219512195122,60.1219512195122,58.61585365853659,56.78658536585366,32.426829268292686,38.25609756097561,36.140243902439025,12.195121951219512,10.695121951219512,8.50609756097561,10.603658536585366,8.99390243902439
2023,4665,Racing Santander,goalkeeper,16.0,12.0,17.0,28.0,15.0,17.0,16.0,19.0,27.0,19.0,41.0,49.0,39.42857142857143,67.73809523809524,41.0,49.38095238095238,61.476190476190474,38.0,66.0,14.0,25.0,20.0,15.0,32.0,24.0,33.0,13.0,17.0,15.0,68.11904761904762,67.47619047619048,66.07142857142857,67.0,71.54761904761905
2023,4665,Racing Santander,defender,53.8412017167382,39.712446351931334,60.33047210300429,64.42489270386267,37.798283261802574,58.45064377682404,48.407725321888414,47.0343347639485,59.493562231759654,64.28326180257511,59.88841201716738,62.527896995708154,56.09871244635193,64.31330472103004,60.042918454935624,56.42918454935622,64.37768240343348,69.90128755364807,67.09871244635193,44.347639484978544,61.682403433476395,64.74678111587983,46.197424892703864,50.63519313304721,44.927038626609445,57.858369098712444,62.84978540772532,68.18884120171674,66.28755364806867,11.304721030042918,9.703862660944205,9.304721030042918,11.034334763948499,10.064377682403434
2023,4665,Racing Santander,midfielder,62.97872340425532,60.72872340425532,49.484042553191486,68.57978723404256,56.941489361702125,69.53191489361703,59.03191489361702,58.73936170212766,65.92021276595744,69.76595744680851,71.94148936170212,70.89893617021276,70.2127659574468,64.32446808510639,70.45744680851064,65.78191489361703,62.08510638297872,68.88297872340425,62.202127659574465,62.53191489361702,54.808510638297875,49.8936170212766,62.98936170212766,63.91489361702128,60.75,64.10106382978724,47.12765957446808,52.494680851063826,47.638297872340424,11.446808510638299,9.23404255319149,10.313829787234043,11.23404255319149,11.51595744680851
2023,4665,Racing Santander,attacker,60.48,68.17333333333333,54.86,68.82666666666667,58.666666666666664,71.06666666666666,58.406666666666666,59.406666666666666,64.14,70.35333333333334,72.27333333333333,71.82,71.86666666666666,65.32666666666667,72.21333333333334,68.81333333333333,66.16666666666667,64.57333333333334,63.46666666666667,65.65333333333334,50.63333333333333,37.846666666666664,67.52,63.20666666666666,68.26,61.766666666666666,37.96666666666667,41.89333333333333,38.093333333333334,10.98,10.233333333333333,9.993333333333334,11.433333333333334,12.506666666666666
2023,5262,FC Cartagena,goalkeeper,11.19047619047619,11.333333333333334,14.80952380952381,15.952380952380953,13.238095238095237,11.80952380952381,13.571428571428571,15.619047619047619,22.952380952380953,16.142857142857142,47.95238095238095,54.80952380952381,65.85714285714286,68.14285714285714,56.95238095238095,50.0,58.666666666666664,40.285714285714285,53.142857142857146,12.666666666666666,24.857142857142858,20.285714285714285,13.904761904761905,43.42857142857143,24.666666666666668,49.857142857142854,14.19047619047619,13.80952380952381,13.19047619047619,66.80952380952381,68.14285714285714,66.80952380952381,69.52380952380952,67.0
2023,5262,FC Cartagena,defender,53.96853146853147,44.75174825174825,65.64685314685315,66.02097902097903,39.63636363636363,57.29020979020979,49.78321678321678,53.29020979020979,64.41958041958041,63.76923076923077,56.06643356643357,58.04195804195804,58.07692307692308,65.84615384615384,62.64335664335665,61.97902097902098,70.24825174825175,64.23776223776224,71.3951048951049,55.15384615384615,64.33216783216783,67.34615384615384,53.41608391608391,58.65034965034965,47.88811188811189,61.41608391608391,66.4020979020979,68.8006993006993,64.88111888111888,10.342657342657343,10.475524475524475,10.321678321678322,10.55944055944056,11.339160839160838
2023,5262,FC Cartagena,midfielder,57.81147540983606,55.9344262295082,59.16393442622951,66.70491803278688,49.118852459016395,63.25819672131148,53.19672131147541,59.08196721311475,65.39344262295081,66.27868852459017,66.65163934426229,67.71311475409836,67.93442622950819,64.93852459016394,73.52868852459017,66.5327868852459,67.51229508196721,68.0860655737705,66.61065573770492,61.790983606557376,58.31967213114754,58.80327868852459,63.704918032786885,63.381147540983605,56.692622950819676,61.82786885245902,55.90983606557377,59.50819672131148,55.89344262295082,10.225409836065573,11.602459016393443,10.434426229508198,11.688524590163935,10.51639344262295
2023,5262,FC Cartagena,attacker,56.072072072072075,67.91891891891892,61.972972972972975,65.98198198198199,61.252252252252255,66.49549549549549,60.37837837837838,57.513513513513516,54.96396396396396,67.14414414414415,67.82882882882883,68.49549549549549,69.12612612612612,63.7027027027027,67.3963963963964,68.09909909909909,70.73873873873873,62.369369369369366,68.05405405405405,63.9009009009009,48.234234234234236,39.207207207207205,66.71171171171171,62.22522522522522,63.567567567567565,62.08108108108108,39.0990990990991,38.14414414414414,34.75675675675676,10.405405405405405,10.693693693693694,12.963963963963964,12.08108108108108,11.468468468468469
