39,2023,Jarell Quansah,Özgür Baran Aksaka,46.15384615384615
39,2023,Ben Mee,Benjamin Thomas Mee,53.84615384615385
39,2023,Ryan Christie,Jordan Green,48.0
39,2023,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,2023,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,2023,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,2023,Ryan Christie,Jordan Green,48.0
39,2023,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,2023,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,2023,Ryan Christie,Jordan Green,48.0
39,2023,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,2023,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,2023,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,2023,Elijah Adebayo,Nathan Daniel Wood,37.5
39,2023,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,2023,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,2023,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,2023,Ryan Christie,Jordan Green,48.0
39,2023,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,2023,Lyle Foster,Sergio Gómez Martín,34.78260869565217
39,2023,Carlos Vinícius,Esteban Leonardo Rolón,28.000000000000004
39,2023,Ryan Christie,Jordan Green,48.0
39,2023,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,2023,Gabriel Osho,Gabriel Jeremiah Adedayo Osho,58.53658536585367
39,2023,Sander Berge,Francisco Pedro Tiago Silva,30.76923076923077
39,2023,Luca Koleosho,Luca Warrick Daeovie Koleosho,61.904761904761905
39,2023,Ryan Christie,Jordan Green,48.0
